GenericId,NameType,Flavor,NumericId,NameId,DupSort,AliasFlag,Flags,Deprecation,Remarks,Comment
2110,16,CsMap,0,"NZGD2K.Tuhirangi",0,0,0,0,,
2110,16,GeoTools,0,"NZGD2000 / Tuhirangi Circuit 2000",0,0,0,0,,
2111,16,EPSG,2111,"NZGD2000 / Wanganui 2000",0,0,0,0,,
2111,16,ESRI,2111,"NZGD_2000_Wanganui_Circuit",0,0,0,0,,
2111,16,Oracle,2111,"NZGD2000 / Wanganui Circuit 2000",0,0,0,0,,
2111,16,Autodesk,0,"NZGD2K.Wanganui",0,0,0,0,,
2111,16,Autodesk,0,"NZ-WAN-2000",0,1,0,0,,
2111,16,Ctmx,0,"NZGD2000.Wanganui",0,0,0,0,,
2111,16,CsMap,0,"NZGD2K.Wanganui",0,0,0,0,,
2111,16,GeoTools,0,"NZGD2000 / Wanganui Circuit 2000",0,0,0,0,,
2112,16,EPSG,2112,"NZGD2000 / Wairarapa 2000",0,0,0,0,,
2112,16,ESRI,2112,"NZGD_2000_Wairarapa_Circuit",0,0,0,0,,
2112,16,Oracle,2112,"NZGD2000 / Wairarapa Circuit 2000",0,0,0,0,,
2112,16,Autodesk,0,"NZGD2K.Wairarapa",0,0,0,0,,
2112,16,Autodesk,0,"NZ-WA-2000",0,1,0,0,,
2112,16,Ctmx,0,"NZGD2000.Wairarapa",0,0,0,0,,
2112,16,CsMap,0,"NZGD2K.Wairarapa",0,0,0,0,,
2112,16,GeoTools,0,"NZGD2000 / Wairarapa Circuit 2000",0,0,0,0,,
2113,16,EPSG,2113,"NZGD2000 / Wellington 2000",0,0,0,0,,
2113,16,ESRI,2113,"NZGD_2000_Wellington_Circuit",0,0,0,0,,
2113,16,Oracle,2113,"NZGD2000 / Wellington Circuit 2000",0,0,0,0,,
2113,16,Autodesk,0,"NZGD2K.Wellington",0,0,0,0,,
2113,16,Ctmx,0,"NZGD2000.Wellington",0,0,0,0,,
2113,16,CsMap,0,"NZGD2K.Wellington",0,0,0,0,,
2113,16,GeoTools,0,"NZGD2000 / Wellington Circuit 2000",0,0,0,0,,
2114,16,EPSG,2114,"NZGD2000 / Collingwood 2000",0,0,0,0,,
2114,16,ESRI,2114,"NZGD_2000_Collingwood_Circuit",0,0,0,0,,
2114,16,Oracle,2114,"NZGD2000 / Collingwood Circuit 2000",0,0,0,0,,
2114,16,Autodesk,0,"NZGD2K.Collingwood",0,0,0,0,,
2114,16,Autodesk,0,"NZ-COL-2000",0,1,0,0,,
2114,16,Ctmx,0,"NZGD2000.Collingwood",0,0,0,0,,
2114,16,CsMap,0,"NZGD2K.Collingwood",0,0,0,0,,
2114,16,GeoTools,0,"NZGD2000 / Collingwood Circuit 2000",0,0,0,0,,
2115,16,EPSG,2115,"NZGD2000 / Nelson 2000",0,0,0,0,,
2115,16,ESRI,2115,"NZGD_2000_Nelson_Circuit",0,0,0,0,,
2115,16,Oracle,2115,"NZGD2000 / Nelson Circuit 2000",0,0,0,0,,
2115,16,Autodesk,0,"NZGD2K.Nelson",0,0,0,0,,
2115,16,Autodesk,0,"NZ-NL-2000",0,1,0,0,,
2115,16,Ctmx,0,"NZGD2000.Nelson",0,0,0,0,,
2115,16,CsMap,0,"NZGD2K.Nelson",0,0,0,0,,
2115,16,GeoTools,0,"NZGD2000 / Nelson Circuit 2000",0,0,0,0,,
2116,16,EPSG,2116,"NZGD2000 / Karamea 2000",0,0,0,0,,
2116,16,ESRI,2116,"NZGD_2000_Karamea_Circuit",0,0,0,0,,
2116,16,Oracle,2116,"NZGD2000 / Karamea Circuit 2000",0,0,0,0,,
2116,16,Autodesk,0,"NZGD2K.Karamea",0,0,0,0,,
2116,16,Autodesk,0,"NZ-KA-2000",0,1,0,0,,
2116,16,Ctmx,0,"NZGD2000.Karamea",0,0,0,0,,
2116,16,CsMap,0,"NZGD2K.Karamea",0,0,0,0,,
2116,16,GeoTools,0,"NZGD2000 / Karamea Circuit 2000",0,0,0,0,,
2117,16,EPSG,2117,"NZGD2000 / Buller 2000",0,0,0,0,,
2117,16,ESRI,2117,"NZGD_2000_Buller_Circuit",0,0,0,0,,
2117,16,Oracle,2117,"NZGD2000 / Buller Circuit 2000",0,0,0,0,,
2117,16,Autodesk,0,"NZGD2K.Buller",0,0,0,0,,
2117,16,Autodesk,0,"NZ-BUL-2000",0,1,0,0,,
2117,16,Ctmx,0,"NZGD2000.Buller",0,0,0,0,,
2117,16,CsMap,0,"NZGD2K.Buller",0,0,0,0,,
2117,16,GeoTools,0,"NZGD2000 / Buller Circuit 2000",0,0,0,0,,
2118,16,EPSG,2118,"NZGD2000 / Grey 2000",0,0,0,0,,
2118,16,ESRI,2118,"NZGD_2000_Grey_Circuit",0,0,0,0,,
2118,16,Oracle,2118,"NZGD2000 / Grey Circuit 2000",0,0,0,0,,
2118,16,Autodesk,0,"NZGD2K.Grey",0,0,0,0,,
2118,16,Autodesk,0,"NZ-GRY-2000",0,1,0,0,,
2118,16,Ctmx,0,"NZGD2000.Grey",0,0,0,0,,
2118,16,CsMap,0,"NZGD2K.Grey",0,0,0,0,,
2118,16,GeoTools,0,"NZGD2000 / Grey Circuit 2000",0,0,0,0,,
2119,16,EPSG,2119,"NZGD2000 / Amuri 2000",0,0,0,0,,
2119,16,ESRI,2119,"NZGD_2000_Amuri_Circuit",0,0,0,0,,
2119,16,Oracle,2119,"NZGD2000 / Amuri Circuit 2000",0,0,0,0,,
2119,16,Autodesk,0,"NZGD2K.Amuri",0,0,0,0,,
2119,16,Autodesk,0,"NZ-AM-2000",0,1,0,0,,
2119,16,Ctmx,0,"NZGD2000.Amuri",0,0,0,0,,
2119,16,CsMap,0,"NZGD2K.Amuri",0,0,0,0,,
2119,16,GeoTools,0,"NZGD2000 / Amuri Circuit 2000",0,0,0,0,,
2120,16,EPSG,2120,"NZGD2000 / Marlborough 2000",0,0,0,0,,
2120,16,ESRI,2120,"NZGD_2000_Marlborough_Circuit",0,0,0,0,,
2120,16,Oracle,2120,"NZGD2000 / Marlborough Circuit 2000",0,0,0,0,,
2120,16,Autodesk,0,"NZGD2K.Marlborough",0,0,0,0,,
2120,16,Autodesk,0,"NZ-MA-2000",0,1,0,0,,
2120,16,Ctmx,0,"NZGD2000.Marlborough",0,0,0,0,,
2120,16,CsMap,0,"NZGD2K.Marlborough",0,0,0,0,,
2120,16,GeoTools,0,"NZGD2000 / Marlborough Circuit 2000",0,0,0,0,,
2121,16,EPSG,2121,"NZGD2000 / Hokitika 2000",0,0,0,0,,
2121,16,ESRI,2121,"NZGD_2000_Hokitika_Circuit",0,0,0,0,,
2121,16,Oracle,2121,"NZGD2000 / Hokitika Circuit 2000",0,0,0,0,,
2121,16,Autodesk,0,"NZGD2K.Hokitika",0,0,0,0,,
2121,16,Autodesk,0,"NZ-HO-2000",0,1,0,0,,
2121,16,Ctmx,0,"NZGD2000.Hokitika",0,0,0,0,,
2121,16,CsMap,0,"NZGD2K.Hokitika",0,0,0,0,,
2121,16,GeoTools,0,"NZGD2000 / Hokitika Circuit 2000",0,0,0,0,,
2122,16,EPSG,2122,"NZGD2000 / Okarito 2000",0,0,0,0,,
2122,16,ESRI,2122,"NZGD_2000_Okarito_Circuit",0,0,0,0,,
2122,16,Oracle,2122,"NZGD2000 / Okarito Circuit 2000",0,0,0,0,,
2122,16,Autodesk,0,"NZGD2K.Okarito",0,0,0,0,,
2122,16,Autodesk,0,"NZ-OK-2000",0,1,0,0,,
2122,16,Ctmx,0,"NZGD2000.Okarito",0,0,0,0,,
2122,16,CsMap,0,"NZGD2K.Okarito",0,0,0,0,,
2122,16,GeoTools,0,"NZGD2000 / Okarito Circuit 2000",0,0,0,0,,
2123,16,EPSG,2123,"NZGD2000 / Jacksons Bay 2000",0,0,0,0,,
2123,16,ESRI,2123,"NZGD_2000_Jacksons_Bay_Circuit",0,0,0,0,,
2123,16,Oracle,2123,"NZGD2000 / Jacksons Bay Circuit 2000",0,0,0,0,,
2123,16,Autodesk,0,"NZGD2K.JacksonsBay",0,0,0,0,,
2123,16,Autodesk,0,"NZ-JB-2000",0,1,0,0,,
2123,16,Ctmx,0,"NZGD2000.JacksonsBay",0,0,0,0,,
2123,16,CsMap,0,"NZGD2K.JacksonsBay",0,0,0,0,,
2123,16,GeoTools,0,"NZGD2000 / Jacksons Bay Circuit 2000",0,0,0,0,,
2124,16,EPSG,2124,"NZGD2000 / Mount Pleasant 2000",0,0,0,0,,
2124,16,ESRI,2124,"NZGD_2000_Mount_Pleasant_Circuit",0,0,0,0,,
2124,16,Oracle,2124,"NZGD2000 / Mount Pleasant Circuit 2000",0,0,0,0,,
2124,16,Autodesk,0,"NZGD2K.MountPleasant",0,0,0,0,,
2124,16,Autodesk,0,"NZ-MTP-2000",0,1,0,0,,
2124,16,Ctmx,0,"NZGD2000.MountPleasant",0,0,0,0,,
2124,16,CsMap,0,"NZGD2K.MountPleasant",0,0,0,0,,
2124,16,GeoTools,0,"NZGD2000 / Mount Pleasant Circuit 2000",0,0,0,0,,
2125,16,EPSG,2125,"NZGD2000 / Gawler 2000",0,0,0,0,,
2125,16,ESRI,2125,"NZGD_2000_Gawler_Circuit",0,0,0,0,,
2125,16,Oracle,2125,"NZGD2000 / Gawler Circuit 2000",0,0,0,0,,
2125,16,Autodesk,0,"NZGD2K.Gawler",0,0,0,0,,
2125,16,Autodesk,0,"NZ-GAW-2000",0,1,0,0,,
2125,16,Ctmx,0,"NZGD2000.Gawler",0,0,0,0,,
2125,16,CsMap,0,"NZGD2K.Gawler",0,0,0,0,,
2125,16,GeoTools,0,"NZGD2000 / Gawler Circuit 2000",0,0,0,0,,
2126,16,EPSG,2126,"NZGD2000 / Timaru 2000",0,0,0,0,,
2126,16,ESRI,2126,"NZGD_2000_Timaru_Circuit",0,0,0,0,,
2126,16,Oracle,2126,"NZGD2000 / Timaru Circuit 2000",0,0,0,0,,
2126,16,Autodesk,0,"NZGD2K.Timaru",0,0,0,0,,
2126,16,Autodesk,0,"NZ-TI-2000",0,1,0,0,,
2126,16,Ctmx,0,"NZGD2000.Timaru",0,0,0,0,,
2126,16,CsMap,0,"NZGD2K.Timaru",0,0,0,0,,
2126,16,GeoTools,0,"NZGD2000 / Timaru Circuit 2000",0,0,0,0,,
2127,16,EPSG,2127,"NZGD2000 / Lindis Peak 2000",0,0,0,0,,
2127,16,ESRI,2127,"NZGD_2000_Lindis_Peak_Circuit",0,0,0,0,,
2127,16,Oracle,2127,"NZGD2000 / Lindis Peak Circuit 2000",0,0,0,0,,
2127,16,Autodesk,0,"NZGD2K.LindisPeak",0,0,0,0,,
2127,16,Autodesk,0,"NZ-LP-2000",0,1,0,0,,
2127,16,Ctmx,0,"NZGD2000.LindisPeak",0,0,0,0,,
2127,16,CsMap,0,"NZGD2K.LindisPeak",0,0,0,0,,
2127,16,GeoTools,0,"NZGD2000 / Lindis Peak Circuit 2000",0,0,0,0,,
2128,16,EPSG,2128,"NZGD2000 / Mount Nicholas 2000",0,0,0,0,,
2128,16,ESRI,2128,"NZGD_2000_Mount_Nicholas_Circuit",0,0,0,0,,
2128,16,Oracle,2128,"NZGD2000 / Mount Nicholas Circuit 2000",0,0,0,0,,
2128,16,Autodesk,0,"NZGD2K.MountNicholas",0,0,0,0,,
2128,16,Autodesk,0,"NZ-MTN-2000",0,1,0,0,,
2128,16,Ctmx,0,"NZGD2000.MountNicholas",0,0,0,0,,
2128,16,CsMap,0,"NZGD2K.MountNicholas",0,0,0,0,,
2128,16,GeoTools,0,"NZGD2000 / Mount Nicholas Circuit 2000",0,0,0,0,,
2129,16,EPSG,2129,"NZGD2000 / Mount York 2000",0,0,0,0,,
2129,16,ESRI,2129,"NZGD_2000_Mount_York_Circuit",0,0,0,0,,
2129,16,Oracle,2129,"NZGD2000 / Mount York Circuit 2000",0,0,0,0,,
2129,16,Autodesk,0,"NZGD2K.MountYork",0,0,0,0,,
2129,16,Autodesk,0,"NZ-MTY-2000",0,1,0,0,,
2129,16,Ctmx,0,"NZGD2000.MountYork",0,0,0,0,,
2129,16,CsMap,0,"NZGD2K.MountYork",0,0,0,0,,
2129,16,GeoTools,0,"NZGD2000 / Mount York Circuit 2000",0,0,0,0,,
2130,16,EPSG,2130,"NZGD2000 / Observation Point 2000",0,0,0,0,,
2130,16,ESRI,2130,"NZGD_2000_Observation_Point_Circuit",0,0,0,0,,
2130,16,Oracle,2130,"NZGD2000 / Observation Point Circuit 2000",0,0,0,0,,
2130,16,Autodesk,0,"NZGD2K.ObservationPnt",0,0,0,0,,
2130,16,Autodesk,0,"NZ-OBP-2000",0,1,0,0,,
2130,16,Ctmx,0,"NZGD2000.ObservationPnt",0,0,0,0,,
2130,16,CsMap,0,"NZGD2K.ObservationPnt",0,0,0,0,,
2130,16,GeoTools,0,"NZGD2000 / Observation Point Circuit 2000",0,0,0,0,,
2131,16,EPSG,2131,"NZGD2000 / North Taieri 2000",0,0,0,0,,
2131,16,ESRI,2131,"NZGD_2000_North_Taieri_Circuit",0,0,0,0,,
2131,16,Oracle,2131,"NZGD2000 / North Taieri Circuit 2000",0,0,0,0,,
2131,16,Autodesk,0,"NZGD2K.NorthTaieri",0,0,0,0,,
2131,16,Autodesk,0,"NZ-NT-2000",0,1,0,0,,
2131,16,Ctmx,0,"NZGD2000.NorthTaieri",0,0,0,0,,
2131,16,CsMap,0,"NZGD2K.NorthTaieri",0,0,0,0,,
2131,16,GeoTools,0,"NZGD2000 / North Taieri Circuit 2000",0,0,0,0,,
2132,16,EPSG,2132,"NZGD2000 / Bluff 2000",0,0,0,0,,
2132,16,ESRI,2132,"NZGD_2000_Bluff_Circuit",0,0,0,0,,
2132,16,Oracle,2132,"NZGD2000 / Bluff Circuit 2000",0,0,0,0,,
2132,16,Autodesk,0,"NZGD2K.Bluff",0,0,0,0,,
2132,16,Autodesk,0,"NZ-BLF-2000",0,1,0,0,,
2132,16,Ctmx,0,"NZGD2000.Bluff",0,0,0,0,,
2132,16,CsMap,0,"NZGD2K.Bluff",0,0,0,0,,
2132,16,GeoTools,0,"NZGD2000 / Bluff Circuit 2000",0,0,0,0,,
2133,16,EPSG,2133,"NZGD2000 / UTM zone 58S",0,0,0,0,,
2133,16,ESRI,2133,"NZGD_2000_UTM_Zone_58S",0,0,0,0,,
2133,16,Oracle,2133,"NZGD2000 / UTM zone 58S",0,0,0,0,,
2133,16,Autodesk,0,"NZGD2K.UTM-58S",0,0,0,0,,
2133,16,Ctmx,0,"NZGD2000.UTM-58S",0,0,0,0,,
2133,16,CsMap,0,"NZGD2K.UTM-58S",0,0,0,0,,
2133,16,GeoTools,0,"NZGD2000 / UTM zone 58S",0,0,0,0,,
2134,16,EPSG,2134,"NZGD2000 / UTM zone 59S",0,0,0,0,,
2134,16,ESRI,2134,"NZGD_2000_UTM_Zone_59S",0,0,0,0,,
2134,16,Oracle,2134,"NZGD2000 / UTM zone 59S",0,0,0,0,,
2134,16,Autodesk,0,"NZGD2K.UTM-59S",0,0,0,0,,
2134,16,Ctmx,0,"NZGD2000.UTM-59S",0,0,0,0,,
2134,16,CsMap,0,"NZGD2K.UTM-59S",0,0,0,0,,
2134,16,GeoTools,0,"NZGD2000 / UTM zone 59S",0,0,0,0,,
2135,16,EPSG,2135,"NZGD2000 / UTM zone 60S",0,0,0,0,,
2135,16,ESRI,2135,"NZGD_2000_UTM_Zone_60S",0,0,0,0,,
2135,16,Oracle,2135,"NZGD2000 / UTM zone 60S",0,0,0,0,,
2135,16,Autodesk,0,"NZGD2K.UTM-60S",0,0,0,0,,
2135,16,Ctmx,0,"NZGD2000.UTM-60S",0,0,0,0,,
2135,16,CsMap,0,"NZGD2K.UTM-60S",0,0,0,0,,
2135,16,GeoTools,0,"NZGD2000 / UTM zone 60S",0,0,0,0,,
2136,16,EPSG,2136,"Accra / Ghana National Grid",0,0,0,0,,
2136,16,ESRI,2136,"Accra_Ghana_Grid",0,0,0,0,,
2136,16,Oracle,2136,"Accra / Ghana National Grid",0,0,0,0,,
2136,16,Autodesk,0,"Accra1929.GhanaNational",0,0,0,0,,
2136,16,Ctmx,0,"Accra.GhanaNational",0,0,0,0,,
2136,16,CsMap,0,"Accra.GhanaNational",0,0,0,0,,
2136,16,GeoTools,0,"Accra / Ghana National Grid",0,0,0,0,,
2137,16,EPSG,2137,"Accra / TM 1 NW",0,0,0,0,,
2137,16,ESRI,2137,"Accra_TM_1_NW",0,0,0,0,,
2137,16,Oracle,2137,"Accra / TM 1 NW",0,0,0,0,,
2137,16,Autodesk,0,"Accra1929.TM-1NW",0,0,0,0,,
2137,16,Ctmx,0,"Accra.TM-1NW",0,0,0,0,,
2137,16,CsMap,0,"Accra.TM-1NW",0,0,0,0,,
2137,16,GeoTools,0,"Accra / TM 1 NW",0,0,0,0,,
2138,16,EPSG,2138,"NAD27(CGQ77) / Quebec Lambert",0,0,0,0,,
2138,16,ESRI,2138,"NAD_1927_CGQ77_Quebec_Lambert",0,0,0,0,,
2138,16,Oracle,2138,"NAD27(CGQ77) / Quebec Lambert",0,0,0,0,,
2138,16,Ctmx,0,"NADq77.Quebec/Lambert",0,0,0,0,,
2138,16,CsMap,0,"NADq77.QuebecLambert",0,0,0,0,,
2138,16,GeoTools,0,"NAD27(CGQ77) / Quebec Lambert",0,0,0,0,,
2154,16,EPSG,2154,"RGF93 / Lambert-93",0,0,0,0,,
2154,16,ESRI,102110,"RGF_1993_Lambert_93",0,0,0,0,,
2154,16,Oracle,2154,"RGF93 / Lambert-93",0,0,0,0,,
2154,16,Autodesk,0,"Lambert93",0,0,0,0,,
2154,16,Ctmx,0,"RGF93.France/IGN",0,0,0,0,,
2154,16,CsMap,0,"IGN-RGF93",0,0,0,0,,
2154,16,GeoTools,0,"RGF93 / Lambert-93",0,0,0,0,,
2156,16,EPSG,2156,"NAD83(HARN) / UTM zone 59S",0,0,0,0,,
2156,16,Oracle,2156,"NAD83(HARN) / UTM zone 59S",0,0,0,0,,
2156,16,Ctmx,0,"HARN.UTM-59S",0,0,0,0,,
2156,16,CsMap,0,"HARN.UTM-59S",0,0,0,0,,
2156,16,GeoTools,0,"NAD83(HARN) / UTM zone 59S",0,0,0,0,,
2157,16,EPSG,2157,"IRENET95 / Irish Transverse Mercator",0,0,0,0,,
2157,16,ESRI,2157,"IRENET95_Irish_Transverse_Mercator",0,0,0,0,,
2157,16,Oracle,2157,"IRENET95 / Irish Transverse Mercator",0,0,0,0,,
2157,16,Autodesk,0,"IRENET95.IrishTM",0,0,0,0,,
2157,16,Ctmx,0,"IRENET95.IrishTM",0,0,0,0,,
2157,16,CsMap,0,"IRENET95.IrishTM",0,0,0,0,,
2157,16,GeoTools,0,"IRENET95 / Irish Transverse Mercator",0,0,0,0,,
2158,16,EPSG,2158,"IRENET95 / UTM zone 29N",0,0,0,0,,
2158,16,ESRI,2158,"IRENET95_UTM_Zone_29N",0,0,0,0,,
2158,16,Oracle,2158,"IRENET95 / UTM zone 29N",0,0,0,0,,
2158,16,Autodesk,0,"IRENET95.UTM-29N",0,0,0,0,,
2158,16,Ctmx,0,"IRENET95.UTM-29N",0,0,0,0,,
2158,16,CsMap,0,"IRENET95.UTM-29N",0,0,0,0,,
2158,16,GeoTools,0,"IRENET95 / UTM zone 29N",0,0,0,0,,
2159,16,EPSG,2159,"Sierra Leone 1924 / New Colony Grid",0,0,0,0,,
2159,16,ESRI,2159,"Sierra_Leone_1924_New_Colony_Grid",0,0,0,0,,
2159,16,Oracle,2159,"Sierra Leone 1924 / New Colony Grid",0,0,0,0,,
2159,16,Ctmx,0,"SierraLeone24.NewColony",0,0,0,0,,
2159,16,CsMap,0,"SierraLeone24.NewColony",0,0,0,0,,
2159,16,GeoTools,0,"Sierra Leone 1924 / New Colony Grid",0,0,0,0,,
2160,16,EPSG,2160,"Sierra Leone 1924 / New War Office Grid",0,0,0,0,,
2160,16,ESRI,2160,"Sierra_Leone_1924_New_War_Office_Grid",0,0,0,0,,
2160,16,Oracle,2160,"Sierra Leone 1924 / New War Office Grid",0,0,0,0,,
2160,16,Ctmx,0,"SierraLeone24.WarOffice",0,0,0,0,,
2160,16,CsMap,0,"SierraLeone24.WarOffice",0,0,0,0,,
2160,16,GeoTools,0,"Sierra Leone 1924 / New War Office Grid",0,0,0,0,,
2161,16,EPSG,2161,"Sierra Leone 1968 / UTM zone 28N",0,0,0,0,,
2161,16,ESRI,2161,"Sierra_Leone_1968_UTM_Zone_28N",0,0,0,0,,
2161,16,Oracle,2161,"Sierra Leone 1968 / UTM zone 28N",0,0,0,0,,
2161,16,Autodesk,0,"SierraLeone1968.UTM-28N",0,0,0,0,,
2161,16,Ctmx,0,"SierraLeone68.UTM-28N",0,0,0,0,,
2161,16,CsMap,0,"SierraLeone68.UTM-28N",0,0,0,0,,
2161,16,GeoTools,0,"Sierra Leone 1968 / UTM zone 28N",0,0,0,0,,
2162,16,EPSG,2162,"Sierra Leone 1968 / UTM zone 29N",0,0,0,0,,
2162,16,ESRI,2162,"Sierra_Leone_1968_UTM_Zone_29N",0,0,0,0,,
2162,16,Oracle,2162,"Sierra Leone 1968 / UTM zone 29N",0,0,0,0,,
2162,16,Autodesk,0,"SierraLeone1968.UTM-29N",0,0,0,0,,
2162,16,Ctmx,0,"SierraLeone68.UTM-29N",0,0,0,0,,
2162,16,CsMap,0,"SierraLeone68.UTM-29N",0,0,0,0,,
2162,16,GeoTools,0,"Sierra Leone 1968 / UTM zone 29N",0,0,0,0,,
2163,16,EPSG,2163,"US National Atlas Equal Area",0,0,0,0,,
2163,16,ESRI,2163,"US_National_Atlas_Equal_Area",0,0,0,0,,
2163,16,Oracle,2163,"US National Atlas Equal Area",0,0,0,0,,
2163,16,GeoTools,0,"US National Atlas Equal Area",0,0,0,0,,
2164,16,EPSG,2164,"Locodjo 1965 / TM 5 NW",0,0,0,0,,
2164,16,ESRI,2164,"Locodjo_1965_TM_5_NW",0,0,0,0,,
2164,16,Oracle,2164,"Locodjo 1965 / TM 5 NW",0,0,0,0,,
2164,16,Autodesk,0,"Locodjo1965.TM-5NW",0,0,0,0,,
2164,16,Ctmx,0,"Locodjo65.TM-5NW",0,0,0,0,,
2164,16,CsMap,0,"Locodjo65.TM-5NW",0,0,0,0,,
2164,16,GeoTools,0,"Locodjo 1965 / TM 5 NW",0,0,0,0,,
2165,16,EPSG,2165,"Abidjan 1987 / TM 5 NW",0,0,0,0,,
2165,16,ESRI,2165,"Abidjan_1987_TM_5_NW",0,0,0,0,,
2165,16,Oracle,2165,"Abidjan 1987 / TM 5 NW",0,0,0,0,,
2165,16,Autodesk,0,"Abidjan1987.TM-5NW",0,0,0,0,,
2165,16,Ctmx,0,"Abidjan87.TM-5NW",0,0,0,0,,
2165,16,CsMap,0,"Abidjan87.TM-5NW",0,0,0,0,,
2165,16,GeoTools,0,"Abidjan 1987 / TM 5 NW",0,0,0,0,,
2169,16,EPSG,2169,"Luxembourg 1930 / Gauss",0,0,0,0,,
2169,16,ESRI,2169,"Luxembourg_1930_Gauss",0,0,0,0,,
2169,16,Oracle,2169,"Luxembourg 1930 / Gauss",0,0,0,0,,
2169,16,Autodesk,0,"Luxembourg30b.Gauss",0,0,0,0,,
2169,16,Ctmx,0,"Luxembourg30.Gauss",0,0,0,0,,
2169,16,CsMap,0,"Luxembourg30.Gauss",0,0,0,0,,
2169,16,GeoTools,0,"Luxembourg 1930 / Gauss",0,0,0,0,,
2170,16,EPSG,2170,"MGI / Slovenia Grid",0,0,0,0,,
2170,16,ESRI,2170,"MGI_Slovenia_Grid",0,0,0,0,,
2170,16,Oracle,2170,"MGI / Slovenia Grid",0,0,0,0,,
2170,16,GeoTools,0,"MGI / Slovenia Grid",0,0,0,0,,
2172,16,EPSG,2172,"Pulkovo 1942(58) / Poland zone II",0,0,0,0,,
2172,16,ESRI,2172,"Pulkovo_1942_Adj_1958_Poland_Zone_II",0,0,0,0,,
2172,16,Oracle,2172,"Pulkovo 1942(58) / Poland zone II",0,0,0,0,,
2172,16,Autodesk,0,"Pulkovo/58b.Poland-II",0,0,0,0,,
2172,16,Ctmx,0,"Pulkovo/58.Poland-II",0,0,0,0,,
2172,16,CsMap,0,"Pulkovo/58.Poland-II",0,0,0,0,,
2172,16,GeoTools,0,"Pulkovo 1942(58) / Poland zone II",0,0,0,0,,
2173,16,EPSG,2173,"Pulkovo 1942(58) / Poland zone III",0,0,0,0,,
2173,16,ESRI,2173,"Pulkovo_1942_Adj_1958_Poland_Zone_III",0,0,0,0,,
2173,16,Oracle,2173,"Pulkovo 1942(58) / Poland zone III",0,0,0,0,,
2173,16,Autodesk,0,"Pulkovo/58b.Poland-III",0,0,0,0,,
2173,16,Ctmx,0,"Pulkovo/58.Poland-III",0,0,0,0,,
2173,16,CsMap,0,"Pulkovo/58.Poland-III",0,0,0,0,,
2173,16,GeoTools,0,"Pulkovo 1942(58) / Poland zone III",0,0,0,0,,
2174,16,EPSG,2174,"Pulkovo 1942(58) / Poland zone IV",0,0,0,0,,
2174,16,ESRI,2174,"Pulkovo_1942_Adj_1958_Poland_Zone_IV",0,0,0,0,,
2174,16,Oracle,2174,"Pulkovo 1942(58) / Poland zone IV",0,0,0,0,,
2174,16,Autodesk,0,"Pulkovo/58b.Poland-IV",0,0,0,0,,
2174,16,Ctmx,0,"Pulkovo/58.Poland-IV",0,0,0,0,,
2174,16,CsMap,0,"Pulkovo/58.Poland-IV",0,0,0,0,,
2174,16,GeoTools,0,"Pulkovo 1942(58) / Poland zone IV",0,0,0,0,,
2175,16,EPSG,2175,"Pulkovo 1942(58) / Poland zone V",0,0,0,0,,
2175,16,ESRI,2175,"Pulkovo_1942_Adj_1958_Poland_Zone_V",0,0,0,0,,
2175,16,Oracle,2175,"Pulkovo 1942(58) / Poland zone V",0,0,0,0,,
2175,16,Autodesk,0,"Pulkovo/58b.Poland-V",0,0,0,0,,
2175,16,Ctmx,0,"Pulkovo/58.Poland-V",0,0,0,0,,
2175,16,CsMap,0,"Pulkovo/58.Poland-V",0,0,0,0,,
2175,16,GeoTools,0,"Pulkovo 1942(58) / Poland zone V",0,0,0,0,,
2176,16,EPSG,2176,"ETRS89 / Poland CS2000 zone 5",0,0,0,0,,
2176,16,ESRI,2176,"ETRS_1989_Poland_CS2000_Zone_5",0,0,0,0,,
2176,16,Oracle,2176,"ETRS89 / Poland CS2000 zone 5",0,0,0,0,,
2176,16,Autodesk,0,"ETRS89.PolandCS2K-5",0,0,0,0,,
2176,16,Ctmx,0,"ETRF89.PolandCS2K-5",0,0,0,0,,
2176,16,CsMap,0,"ETRS89.PolandCS2K-5",0,0,0,0,,
2176,16,GeoTools,0,"ETRS89 / Poland CS2000 zone 5",0,0,0,0,,
2177,16,EPSG,2177,"ETRS89 / Poland CS2000 zone 6",0,0,0,0,,
2177,16,ESRI,2177,"ETRS_1989_Poland_CS2000_Zone_6",0,0,0,0,,
2177,16,Oracle,2177,"ETRS89 / Poland CS2000 zone 6",0,0,0,0,,
2177,16,Autodesk,0,"ETRS89.PolandCS2K-6",0,0,0,0,,
2177,16,Ctmx,0,"ETRF89.PolandCS2K-6",0,0,0,0,,
2177,16,CsMap,0,"ETRS89.PolandCS2K-6",0,0,0,0,,
2177,16,GeoTools,0,"ETRS89 / Poland CS2000 zone 6",0,0,0,0,,
2178,16,EPSG,2178,"ETRS89 / Poland CS2000 zone 7",0,0,0,0,,
2178,16,ESRI,2178,"ETRS_1989_Poland_CS2000_Zone_7",0,0,0,0,,
2178,16,Oracle,2178,"ETRS89 / Poland CS2000 zone 7",0,0,0,0,,
2178,16,Autodesk,0,"ETRS89.PolandCS2K-7",0,0,0,0,,
2178,16,Ctmx,0,"ETRF89.PolandCS2K-7",0,0,0,0,,
2178,16,CsMap,0,"ETRS89.PolandCS2K-7",0,0,0,0,,
